Price,Close,SMA_50,SMA_200,Signal_SMA,Action,ExecAction,Portfolio,Shares,Max Drawdown Amount,Max Drawdown Percent,Daily Return
Ticker,NVDA,,,,,,,,,,
Date,,,,,,,,,,,
2024-07-05,125.79026794433594,108.14688323974609,72.93447992324829,1,0.0,0,7754.824052770863,61.64883960818406,-600.8861674786103,-0.07191323677338701,-0.01909878784713026
2024-07-08,128.1595001220703,109.11716735839843,73.35779335021972,1,0.0,0,7900.884467290558,61.64883960818406,-454.8257529589155,-0.054432925624524064,0.01883478123111071
2024-07-09,131.33851623535156,110.09195526123047,73.80340343475342,1,0.0,0,8096.867121770067,61.64883960818406,-258.84309847940676,-0.030977988902980202,0.024805153814217995
2024-07-10,134.86740112304688,111.0353012084961,74.27276470184326,1,0.0,0,8314.41878020734,61.64883960818406,-41.29144004213413,-0.004941703212979709,0.026868621550221627
2024-07-11,127.35977172851562,111.82805526733398,74.70162439346313,1,0.0,0,7851.582139826195,61.64883960818406,-504.12808042327833,-0.06033336091545627,-0.05566674624123302
2024-07-12,129.19918823242188,112.68468643188477,75.13662279129028,1,0.0,0,7964.980032848158,61.64883960818406,-390.73018740131556,-0.0467620557800591,0.014442680596406854
2024-07-15,128.39944458007812,113.5925163269043,75.56917665481568,1,0.0,0,7915.676764697155,61.64883960818406,-440.0334555523186,-0.052662603651085105,-0.00619000524140334
2024-07-16,126.32009887695312,114.40326126098633,75.98855026245117,1,0.0,0,7787.4875149552345,61.64883960818406,-568.222705294239,-0.06800411817982766,-0.016194351228896453
2024-07-17,117.95272827148438,114.98724243164062,76.3629836845398,1,0.0,0,7271.648826556458,61.64883960818406,-1084.0613936930158,-0.12973898868176037,-0.06623942412853323
2024-07-18,121.0517578125,115.56621078491212,76.75086334228516,1,0.0,0,7462.700401671555,61.64883960818406,-893.0098185779188,-0.10687419681139398,0.026273487577860744
2024-07-19,117.89276123046875,116.11370666503906,77.1165364074707,1,0.0,0,7267.951928063108,61.64883960818406,-1087.758292186365,-0.1301814284500029,-0.026096247085682922
2024-07-22,123.50098419189453,116.7762059020996,77.516572265625,1,0.0,0,7613.692365898982,61.64883960818406,-742.0178543504917,-0.0888036845213066,0.047570545493138994
2024-07-23,122.55128479003906,117.45299774169922,77.90924097061158,1,0.0,0,7555.144499798005,61.64883960818406,-800.5657204514682,-0.09581061326317342,-0.007689812417849606
2024-07-24,114.21391296386719,117.9404313659668,78.25698955535889,1,0.0,0,7041.155201332543,61.64883960818406,-1314.5550189169307,-0.15732415130089117,-0.06803169661138908
2024-07-25,112.24453735351562,118.37806137084961,78.58952411651612,1,0.0,0,6919.745480201709,61.64883960818406,-1435.9647400477643,-0.17185430109433486,-0.0172428696228506
2024-07-26,113.0242919921875,118.81215408325195,78.92840116500855,1,0.0,0,6967.816448854929,61.64883960818406,-1387.8937713945443,-0.1661012331460564,0.006946927280888859
2024-07-29,111.55474853515625,119.15140228271484,79.25730690002442,1,0.0,0,6877.220799975154,61.64883960818406,-1478.4894202743199,-0.1769435968101557,-0.01300201426727654
2024-07-30,103.6972427368164,119.33891815185547,79.54188776016235,1,0.0,0,6392.814685292924,61.64883960818406,-1962.8955349565495,-0.23491665977113596,-0.07043631850295973
2024-07-31,116.98303985595703,119.82973510742187,79.8922029876709,1,0.0,0,7211.868660957699,61.64883960818406,-1143.8415592917745,-0.13689339734637462,0.1281210258681611
2024-08-01,109.1755142211914,120.11839965820313,80.21089664459228,1,0.0,0,6730.543765363247,61.64883960818406,-1625.1664548862263,-0.19449770421043922,-0.06674066295746084
2024-08-02,107.23612213134766,120.35616104125977,80.516725025177,1,0.0,0,6610.982493479089,61.64883960818406,-1744.7277267703848,-0.20880663411976164,-0.01776398401856405
2024-08-05,100.41827392578125,120.46628219604492,80.79924343109131,1,0.0,0,6190.67006298118,61.64883960818406,-2165.040157268293,-0.2591090523964643,-0.06357790705277078
2024-08-06,104.21707153320312,120.47546951293945,81.10946117401123,1,0.0,0,6424.861527385085,61.64883960818406,-1930.8486928643888,-0.23108133742899717,0.03782974411838169
2024-08-07,98.87876892089844,120.32451217651368,81.39346212387085,1,0.0,0,6095.761365859163,61.64883960818406,-2259.9488543903108,-0.27046759579018,-0.05122291898793119
2024-08-08,104.93685150146484,120.14613586425781,81.71132162094116,1,0.0,0,6469.235127201635,61.64883960818406,-1886.4750930478385,-0.2257707655390082,0.06126777918738835
2024-08-09,104.71692657470703,119.94488830566407,82.02014570236206,1,0.0,0,6455.677010666101,61.64883960818406,-1900.0332095833728,-0.22739338242951224,-0.0020957835461143937
2024-08-12,108.98556518554688,119.91547927856445,82.34687484741211,1,0.0,0,6718.833627731068,61.64883960818406,-1636.8765925184052,-0.19589915750686882,0.04076359716110001
2024-08-13,116.10331726074219,120.04575805664062,82.71860771179199,1,0.0,0,7157.634783785603,61.64883960818406,-1198.0754364638706,-0.14338403377853137,0.06530912660844024
2024-08-14,118.04270935058594,120.1075276184082,83.10729866027832,1,0.0,0,7277.196055669761,61.64883960818406,-1078.514164579712,-0.12907510386920906,0.01670401962321466
2024-08-15,122.82119750976562,120.23613830566406,83.51901252746582,1,0.0,0,7571.784305764637,61.64883960818406,-783.9259144848365,-0.09381918398570688,0.04048101052126496
2024-08-16,124.54066467285156,120.2791259765625,83.93602046966552,1,0.0,0,7677.787461113261,61.64883960818406,-677.9227591362123,-0.08113287096688859,0.013999758982558452
2024-08-19,129.9589385986328,120.45930770874024,84.38202377319335,1,0.0,0,8011.817761316955,61.64883960818406,-343.8924589325188,-0.041156580334621884,0.04350606237741039
2024-08-20,127.2098159790039,120.58670608520508,84.8065605545044,1,0.0,0,7842.337541876222,61.64883960818406,-513.3726783732518,-0.061439741786297186,-0.021153778641724186
2024-08-21,128.4594268798828,120.72106384277343,85.23144357681275,1,0.0,0,7919.374603877144,61.64883960818406,-436.33561637232924,-0.05222005130274876,0.009823227014848834
2024-08-22,123.70092010498047,120.77764572143555,85.62504304885864,1,0.0,0,7626.018182936732,61.64883960818406,-729.6920373127414,-0.08732854755355013,-0.03704287719850907
2024-08-23,129.32913208007812,120.86101913452148,86.04305557250977,1,0.0,0,7972.990920270388,61.64883960818406,-382.719299979085,-0.04580332370210638,0.04549854576927315
2024-08-26,126.42005920410156,120.79803878784179,86.44550325393676,1,0.0,0,7793.649953130791,61.64883960818406,-562.0602671186825,-0.06726660598599621,-0.02249356219428822
2024-08-27,128.25949096679688,120.72646163940429,86.85405475616454,1,0.0,0,7907.048786839393,61.64883960818406,-448.66143341008046,-0.053695188270505234,0.014550157421818533
2024-08-28,125.5703353881836,120.61909545898438,87.24728149414062,1,0.0,0,7741.265465892009,61.64883960818406,-614.4447543574643,-0.073535909953938,-0.020966523088021938
2024-08-29,117.55286407470703,120.25940902709961,87.593499584198,1,0.0,0,7246.997662824276,61.64883960818406,-1108.7125574251977,-0.13268920632722647,-0.06384845026248953
2024-08-30,119.33230590820312,120.03128128051758,87.94719062805176,1,0.0,0,7356.69818700957,61.64883960818406,-999.0120332399038,-0.11956039725011869,0.015137375405547271
2024-09-03,107.96588897705078,119.6599984741211,88.2388723373413,1,0.0,0,6655.971772701211,61.64883960818406,-1699.7384475482622,-0.2034223785584457,-0.09525012396807286
2024-09-04,106.17645263671875,119.4220735168457,88.52544481277465,1,0.0,0,6545.655098767026,61.64883960818406,-1810.0551214824472,-0.2166249275969273,-0.016574089810091674
2024-09-05,107.17613983154297,119.04459289550782,88.81405731201171,1,0.0,0,6607.2846542991,61.64883960818406,-1748.4255659503733,-0.20924918646809787,0.009415338052822575
2024-09-06,102.79752349853516,118.57334167480468,89.08168621063233,1,0.0,0,6337.348038279726,61.64883960818406,-2018.3621819697473,-0.241554832416087,-0.04085439482976372
2024-09-09,106.4363784790039,118.22305236816406,89.36195735931396,1,0.0,0,6561.6792253280855,61.64883960818406,-1794.030994921388,-0.21470718199078764,0.035398274750467085
2024-09-10,108.06585693359375,117.91434982299805,89.65269968032837,1,0.0,0,6662.134681220086,61.64883960818406,-1693.575539029387,-0.2026848100745675,0.015309412795468935
2024-09-11,116.87308502197266,117.76659652709961,89.99361486434937,1,0.0,0,7205.090073033251,61.64883960818406,-1150.620147216222,-0.1377046495015798,0.08149871141808407
2024-09-12,119.11256408691406,117.69622253417968,90.35042493820191,1,0.0,0,7343.15135871371,61.64883960818406,-1012.5588615357638,-0.12118166317949841,0.019161632162959963
2024-09-13,119.07256317138672,117.5128840637207,90.70470623016358,1,0.0,0,7340.685348688185,61.64883960818406,-1015.0248715612888,-0.12147679189513394,-0.0003358244853006731
2024-09-16,116.75309753417969,117.33214065551758,91.04949411392212,1,0.0,0,7197.692983643314,61.64883960818406,-1158.0172366061597,-0.13858992306839302,-0.01947942981514994
2024-09-17,115.5633773803711,117.08021820068359,91.38673921585082,1,0.0,0,7124.348116702544,61.64883960818406,-1231.3621035469296,-0.14736773668416725,-0.01019005216080282
2024-09-18,113.3438949584961,116.72032577514648,91.71973323822021,1,0.0,0,6987.519600863187,61.64883960818406,-1368.190619386286,-0.16374318679345445,-0.019205759403947642
2024-09-19,117.84284973144531,116.37983474731445,92.07524703979492,1,0.0,0,7264.874942065208,61.64883960818406,-1090.835278184265,-0.13054967793649697,0.03969296074214346
2024-09-20,115.97328186035156,116.15210494995117,92.42768465042114,1,0.0,0,7149.618252243536,61.64883960818406,-1206.0919680059378,-0.14434344133704624,-0.015864924137139802
2024-09-23,116.23323059082031,115.89278579711915,92.77612436294555,1,0.0,0,7165.643789834555,61.64883960818406,-1190.0664304149186,-0.14242552686076604,0.0022414536029236043
2024-09-24,120.8421630859375,115.74164016723633,93.15292139053345,1,0.0,0,7449.779129990981,61.64883960818406,-905.9310902584921,-0.10842059697846296,0.03965245112511884
2024-09-25,123.48155975341797,115.68486938476562,93.53745283126831,1,0.0,0,7612.494871806861,61.64883960818406,-743.2153484426126,-0.08894699898058722,0.021841686709989316
2024-09-26,124.01143646240234,115.80604354858399,93.92008567810059,1,0.0,0,7645.161156051151,61.64883960818406,-710.5490641983224,-0.08503754264674679,0.004291140394100168
2024-09-27,121.3720474243164,115.81244934082031,94.29391462326049,1,0.0,0,7482.445884578591,61.64883960818406,-873.2643356708822,-0.10451108435457557,-0.021283432507340994
2024-09-30,121.41203308105469,115.88283477783203,94.66279577255249,1,0.0,0,7484.910953917478,61.64883960818406,-870.7992663319956,-0.10421606821903362,0.0003294469986034887
2024-10-01,116.97305297851562,115.75227615356445,95.0073279762268,1,0.0,0,7211.252981552127,61.64883960818406,-1144.4572386973468,-0.1369670810177016,-0.03656128630656896
2024-10-02,118.82262420654297,115.67770294189454,95.35979862213135,1,0.0,0,7325.276901532697,61.64883960818406,-1030.4333187167767,-0.12332085382994662,0.0158119428443666
2024-10-03,122.82170867919922,115.84985885620117,95.72956590652466,1,0.0,0,7571.815818767061,61.64883960818406,-783.8944014824128,-0.09381541255256798,0.033655917796469925
2024-10-04,124.89122772216797,116.10279266357422,96.10374843597413,1,0.0,0,7699.399266313124,61.64883960818406,-656.3109539363495,-0.07854639960416843,0.0168497822186644
2024-10-07,127.69059753417969,116.39611877441406,96.49429176330567,1,0.0,0,7871.977166857827,61.64883960818406,-483.73305339164654,-0.05789251190393774,0.02241446307373307
2024-10-08,132.85939025878906,116.82221160888672,96.91814073562622,1,0.0,0,8190.627240505219,61.64883960818406,-165.08297974425477,-0.01975690580367273,0.040479039368782166
2024-10-09,132.61944580078125,117.40065567016602,97.33639692306518,1,0.0,0,8175.834943098623,61.64883960818406,-179.8752771508507,-0.02152722777711169,-0.0018060030046835873
2024-10-10,134.77896118164062,117.75657409667969,97.76625032424927,1,0.0,0,8308.966560444629,61.64883960818406,-46.743659804844356,-0.005594217436067139,0.016283550031594762
2024-10-11,134.7689666748047,118.26844314575196,98.19380977630615,1,0.0,0,8308.350410695737,61.64883960818406,-47.35980955373634,-0.00566795739744097,-7.41547994458358e-05
2024-10-14,138.03822326660156,118.88448516845703,98.6370257949829,1,0.0,0,8509.89628596142,61.64883960818406,0.0,0.0,0.024258230009921444
2024-10-15,131.5697021484375,119.50751373291016,99.0473744392395,1,0.0,0,8111.119465045574,61.64883960818406,-398.77682091584666,-0.04686036204385935,-0.04686036204385935
2024-10-16,135.68873596191406,120.13694702148437,99.47831825256348,1,0.0,0,8365.053119953276,61.64883960818406,-144.84316600814418,-0.017020555966949735,0.031306856717129516
2024-10-17,136.89846801757812,120.89734100341796,99.92207773208618,1,0.0,0,8439.63169742179,61.64883960818406,-70.2645885396305,-0.008256809034857926,0.008915493589708445
2024-10-18,137.9682159423828,121.55796829223632,100.37417961120606,1,0.0,0,8505.580415659262,61.64883960818406,-4.315870302158146,-0.0005071589778689045,0.007814170167830703
2024-10-21,143.67691040039062,122.33716796875,100.85268091201782,1,0.0,0,8857.514804673114,61.64883960818406,0.0,0.0,0.04137688103752679
2024-10-22,143.55694580078125,123.02859558105469,101.32508983612061,1,0.0,0,8850.119126313135,61.64883960818406,-7.395678359978774,-0.000834960880457869,-0.000834960880457869
2024-10-23,139.52786254882812,123.4970864868164,101.7615803527832,1,0.0,0,8601.730819145458,61.64883960818406,-255.7839855276561,-0.02887762438655006,-0.02806609759965495
2024-10-24,140.37767028808594,123.94378570556641,102.19788688659668,1,0.0,0,8654.120480160755,61.64883960818406,-203.39432451235916,-0.02296291104193815,0.00609059526702338
2024-10-25,141.5074005126953,124.317509765625,102.63379476547242,1,0.0,0,8723.767037578216,61.64883960818406,-133.74776709489743,-0.015099920242225728,0.008047791520481296
2024-10-28,140.48764038085938,124.63644927978515,103.06224489212036,1,0.0,0,8660.900008771841,61.64883960818406,-196.61479590127237,-0.022197512534502417,-0.007206408485642801
2024-10-29,141.21746826171875,124.86161987304688,103.49490390777588,1,0.0,0,8705.893050740522,61.64883960818406,-151.62175393259167,-0.017117866272444493,0.005194961484731531
2024-10-30,139.3079071044922,125.10358169555664,103.90965883255005,1,0.0,0,8588.170821236643,61.64883960818406,-269.3439834364708,-0.030408527603517865,-0.013522131367541435
2024-10-31,132.72943115234375,125.18898178100586,104.29316564559936,1,0.0,0,8182.615412396349,61.64883960818406,-674.899392276765,-0.07619511873925366,-0.04722255964418476
2024-11-01,135.3688201904297,125.42233978271484,104.68460174560546,1,0.0,0,8345.330683868908,61.64883960818406,-512.184120804206,-0.05782481114612237,0.01988548444132565
2024-11-04,136.0186767578125,125.55613067626953,105.06737245559692,1,0.0,0,8385.393587159817,61.64883960818406,-472.12121751329687,-0.05330177007033754,0.0048006370039175295
2024-11-05,139.87777709960938,125.82528503417969,105.46862401962281,1,0.0,0,8623.30264516314,61.64883960818406,-234.2121595099743,-0.026442197916102472,0.028371841527823127
2024-11-06,145.57644653320312,126.1716241455078,105.89727439880372,1,0.0,0,8974.619003054822,61.64883960818406,0.0,0.0,0.04074034883708255
2024-11-07,148.84573364257812,126.6371321105957,106.33482954025268,1,0.0,0,9176.166759693786,61.64883960818406,0.0,0.0,0.02245752789843891
2024-11-08,147.5959930419922,127.2379946899414,106.76486152648926,1,0.0,0,9099.121701856428,61.64883960818406,-77.0450578373584,-0.00839621378458133,-0.00839621378458133
2024-11-11,145.22654724121094,127.75587951660157,107.18597499847412,1,0.0,0,8953.048117723778,61.64883960818406,-223.11864197000796,-0.024315016042434467,-0.0160535916453175
2024-11-12,148.25582885742188,128.561678314209,107.61506807327271,1,0.0,0,9139.799814209588,61.64883960818406,-36.36694548419837,-0.0039631957915085,0.02085900734925228
2024-11-13,146.23631286621094,129.36287551879883,108.03251928329468,1,0.0,0,9015.298996781261,61.64883960818406,-160.867762912525,-0.01753104178741982,-0.013621831983099408
2024-11-14,146.7261962890625,130.15387664794923,108.45865209579468,1,0.0,0,9045.499741343345,61.64883960818406,-130.66701835044114,-0.014239826037642955,0.003349943753708784
2024-11-15,141.94729614257812,130.93687210083007,108.85339374542237,1,0.0,0,8750.886092709203,61.64883960818406,-425.28066698458315,-0.046346222570041284,-0.03257019037738529
2024-11-18,140.11770629882812,131.61049865722657,109.22332942962646,1,0.0,0,8638.094001883097,61.64883960818406,-538.0727578106889,-0.05863807534254584,-0.012889219403744545
2024-11-19,146.97613525390625,132.3887042236328,109.61170429229736,1,0.0,0,9060.908188498834,61.64883960818406,-115.25857119495231,-0.012560644789197162,0.04894762508066752
2024-11-20,145.8563995361328,132.96837051391603,110.00002300262452,1,0.0,0,8991.877780830264,61.64883960818406,-184.28897886352206,-0.020083438290704247,-0.007618486605591168
2024-11-21,146.63623046875,133.51884384155272,110.38286510467529,1,0.0,0,9039.953452916681,61.64883960818406,-136.21330677710466,-0.01484424927578909,0.005346566452327561
2024-11-22,141.9173126220703,133.9757388305664,110.74440158843994,1,0.0,0,8749.037643462529,61.64883960818406,-427.1291162312573,-0.046547662811384116,-0.03218111807426294
2024-11-25,135.98867797851562,134.36045043945313,111.06384037017823,1,0.0,0,8383.544197226502,61.64883960818406,-792.6225624672843,-0.08637839560075022,-0.04177527416505422
2024-11-26,136.8884735107422,134.78695236206056,111.3872034072876,1,0.0,0,8439.015547672898,61.64883960818406,-737.1512120208881,-0.08033324059222824,0.00661669446017199
2024-11-27,135.30882263183594,135.22625091552734,111.7032678604126,1,0.0,0,8341.631904002279,61.64883960818406,-834.5348556915069,-0.09094591211628722,-0.011539692410860947
2024-11-29,138.21817016601562,135.63375732421875,112.02502307891845,1,0.0,0,8520.989803501388,61.64883960818406,-655.1769561923975,-0.07139985283073269,0.021501536097877194
2024-12-02,138.59808349609375,136.08625335693358,112.35488510131836,1,0.0,0,8544.411019452386,61.64883960818406,-631.7557402414004,-0.06884745632744826,0.0027486496863748933
2024-12-03,140.2277069091797,136.56614288330078,112.69312015533447,1,0.0,0,8644.875411867462,61.64883960818406,-531.2913478263235,-0.0578990510678179,0.011757907266674916
2024-12-04,145.10658264160156,137.05143127441406,113.07154750823975,1,0.0,0,8945.652439363801,61.64883960818406,-230.5143203299849,-0.025120982036041073,0.03479252310373848
2024-12-05,145.03659057617188,137.48253189086915,113.45952049255371,1,0.0,0,8941.33750974828,61.64883960818406,-234.82924994550558,-0.025591214294076514,-0.00048234934732471757
2024-12-06,142.41702270507812,137.85064361572265,113.77909023284911,1,0.0,0,8779.844190220469,61.64883960818406,-396.32256947331734,-0.043190427969788,-0.01806142753830109
2024-12-09,138.78758239746094,138.19895431518555,114.07911838531494,1,0.0,0,8556.093406828699,61.64883960818406,-620.0733528650871,-0.06757433349933795,-0.025484596143630522
2024-12-10,135.04820251464844,138.4716777038574,114.35907527923584,1,0.0,0,8325.56497619912,61.64883960818406,-850.6017834946651,-0.09269685324714505,-0.026943187698908355
2024-12-11,139.28750610351562,138.9179667663574,114.66218284606934,1,0.0,0,8586.913123199593,61.64883960818406,-589.2536364941934,-0.06421566346009355,0.03139104045762742
2024-12-12,137.3178253173828,139.28787078857422,114.96062965393067,1,0.0,0,8465.48458833597,61.64883960818406,-710.6821713578156,-0.0774486983474929,-0.014141116035697898
2024-12-13,134.22833251953125,139.51600326538085,115.23638725280762,1,0.0,0,8275.020942370578,61.64883960818406,-901.1458173232077,-0.09820503930698832,-0.022498847405359346
2024-12-16,131.9786834716797,139.6577523803711,115.48506870269776,1,0.0,0,8136.332689044874,61.64883960818406,-1039.8340706489116,-0.11331900322652932,-0.01675986735158319
2024-12-17,130.36895751953125,139.7113195800781,115.71091808319092,1,0.0,0,8037.094952007744,61.64883960818406,-1139.0718076860421,-0.12413373007663753,-0.012196863234310573
2024-12-18,128.88919067382812,139.63191558837892,115.92571506500244,1,0.0,0,7945.869043079483,61.64883960818406,-1230.2977166143028,-0.13407534418602463,-0.011350607336730767
2024-12-19,130.6588897705078,139.59270446777344,116.13568599700928,1,0.0,0,8054.968938845437,61.64883960818406,-1121.1978208483488,-0.1221858593256171,0.013730391877144754
2024-12-20,134.67825317382812,139.5906903076172,116.34591667175293,1,0.0,0,8302.758028623735,61.64883960818406,-873.4087310700506,-0.0951823080315507,0.03076226508873603
2024-12-23,139.64744567871094,139.68825988769532,116.60668804168701,1,0.0,0,8609.102980339447,61.64883960818406,-567.0637793543392,-0.06179745793691993,0.03689676980343015
2024-12-24,140.19737243652344,139.73144287109375,116.87897556304932,1,0.0,0,8643.005326828079,61.64883960818406,-533.161432865707,-0.05810284913386854,0.003937965031438839
2024-12-26,139.90740966796875,139.89819702148438,117.1191304397583,1,0.0,0,8625.129458617106,61.64883960818406,-551.0373010766798,-0.06005092491312447,-0.0020682468117294572
2024-12-27,136.9878692626953,139.9241796875,117.34981060028076,1,0.0,0,8445.14318044279,61.64883960818406,-731.0235792509957,-0.07966546362932381,-0.020867661063857623
2024-12-30,137.46780395507812,139.93556640625,117.59760459899903,1,0.0,0,8474.730597315902,61.64883960818406,-701.4361623778841,-0.07644108708430786,0.0035034831548659273
2024-12-31,134.26832580566406,139.86156860351562,117.82993602752686,1,0.0,0,8277.486482052786,61.64883960818406,-898.6802776410004,-0.09793634980441335,-0.023274381763307872
2025-01-02,138.2876739501953,139.75378387451173,118.07927536010742,1,0.0,0,8525.274631144444,61.64883960818406,-650.8921285493416,-0.07093290102446459,0.029935192238478736
2025-01-03,144.44668579101562,139.7715786743164,118.35469661712646,1,0.0,0,8904.970564264082,61.64883960818406,-271.19619542970395,-0.029554410085585014,0.04453767761715688
2025-01-06,149.40586853027344,139.96913879394532,118.65004573822021,1,0.0,0,9210.698425544262,61.64883960818406,0.0,0.0,0.034332270845125024
2025-01-07,140.11737060546875,139.96393280029298,118.89363952636718,1,0.0,0,8638.073306777027,61.64883960818406,-572.6251187672351,-0.06216956546738728,-0.06216956546738728
2025-01-08,140.08738708496094,139.9355325317383,119.1228190612793,1,0.0,0,8636.224857530353,61.64883960818406,-574.4735680139092,-0.06237025049269962,-0.00021398860382715323
2025-01-10,135.88807678222656,139.84354125976563,119.32743850708007,1,0.0,0,8377.342250212087,61.64883960818406,-833.3561753321756,-0.0904769797935201,-0.029976362541386803
2025-01-13,133.20849609375,139.68336181640626,119.53086009979248,1,0.0,0,8212.149210131007,61.64883960818406,-998.5492154132553,-0.10841188900984466,-0.0197190272460096
2025-01-14,131.7387237548828,139.53197814941407,119.73848331451416,1,0.0,0,8121.539450951638,61.64883960818406,-1089.158974592624,-0.11824933618193734,-0.011033623094376721
2025-01-15,136.218017578125,139.60174987792968,119.96797317504883,1,0.0,0,8397.682717418626,61.64883960818406,-813.0157081256366,-0.08826862747681319,0.03400134520489595
2025-01-16,133.54844665527344,139.56534240722655,120.18408020019531,1,0.0,0,8233.106767773077,61.64883960818406,-977.591657771185,-0.10613653955491642,-0.019597781338437814
2025-01-17,137.68777465820312,139.59872436523438,120.42543704986572,1,0.0,0,8488.291535911354,61.64883960818406,-722.4068896329081,-0.07843128243450448,0.030994954315076928
2025-01-21,140.80726623535156,139.61731414794923,120.68483039855957,1,0.0,0,8680.60457181006,61.64883960818406,-530.0938537342026,-0.05755197154909342,0.022656271298539643
2025-01-22,147.04627990722656,139.64671081542969,120.99070774078369,1,0.0,0,9065.232524980749,61.64883960818406,-145.46590056351306,-0.015793145518703477,0.04430889000747196
2025-01-23,147.1962432861328,139.6137210083008,121.28682403564453,1,0.0,0,9074.477593274041,61.64883960818406,-136.22083227022085,-0.014789414002790102,0.001019837965304804
2025-01-24,142.5969696044922,139.51374053955078,121.5643172454834,1,0.0,0,8790.937707760437,61.64883960818406,-419.7607177838254,-0.04557316919851506,-0.031245863202501334
2025-01-27,118.40088653564453,138.97722732543946,121.72972156524658,1,0.0,0,7299.2772635027495,61.64883960818406,-1911.4211620415126,-0.20752184836933973,-0.16968160779263441
2025-01-28,128.9691925048828,138.59149459838866,121.93954570770264,1,0.0,0,7950.801063130534,61.64883960818406,-1259.897362413728,-0.13678630047419893,0.08925867262029907
2025-01-29,123.6800308227539,138.14036895751954,122.10504615783691,1,0.0,0,7624.730382927217,61.64883960818406,-1585.9680426170453,-0.17218759852332588,-0.04101104751763607
2025-01-30,124.62987518310547,137.6984425354004,122.2874409866333,1,0.0,0,7683.2871855512685,61.64883960818406,-1527.4112399929936,-0.16583012160695498,0.0076798522286332105
2025-01-31,120.05062103271484,137.26050903320314,122.45786022186279,1,0.0,0,7400.981480908726,61.64883960818406,-1809.7169446355365,-0.19647988252623738,-0.036742828664979466
2025-02-03,116.64117431640625,136.7909783935547,122.60416496276855,1,0.0,0,7190.793047142367,61.64883960818406,-2019.9053784018952,-0.21929991462971377,-0.028400075626260124
2025-02-04,118.63085174560547,136.22407272338867,122.77731143951416,1,0.0,0,7313.454351847094,61.64883960818406,-1897.2440736971685,-0.20598265039657515,0.0170581052605141
2025-02-05,124.80985260009766,135.80314178466796,122.97817417144775,1,0.0,0,7694.382584464515,61.64883960818406,-1516.3158410797469,-0.16462550080616145,0.05208595204005251
2025-02-06,128.65921020507812,135.44360137939452,123.24062179565429,1,0.0,0,7931.6910140485,61.64883960818406,-1279.0074114957624,-0.13886106703359857,0.030841776709040536
2025-02-07,129.81903076171875,135.2016357421875,123.49228515625,1,0.0,0,8003.1926055191125,61.64883960818406,-1207.5058200251497,-0.13109818216133784,0.009014671820166686
2025-02-10,133.54844665527344,135.15283111572265,123.74807636260986,1,0.0,0,8233.106767773077,61.64883960818406,-977.591657771185,-0.10613653955491642,0.02872780571286171
2025-02-11,132.77857971191406,135.0706332397461,124.01374279022217,1,0.0,0,8185.645364062272,61.64883960818406,-1025.05306148199,-0.11128939567049378,-0.0057647015943705915
2025-02-12,131.11883544921875,134.98683349609374,124.25634136199952,1,0.0,0,8083.324056220766,61.64883960818406,-1127.3743693234965,-0.12239835865181736,-0.012500090498756666
2025-02-13,135.26815795898438,134.92783325195313,124.4941816329956,1,0.0,0,8339.124974107934,61.64883960818406,-871.5734514363285,-0.09462620652296805,0.031645510696841184
2025-02-14,138.8275909423828,134.93242340087892,124.74970924377442,1,0.0,0,8558.559887197545,61.64883960818406,-652.1385383467168,-0.07080228970890245,0.026313901490975677
2025-02-18,139.37750244140625,134.91541931152344,125.01475860595703,1,0.0,0,8592.461292999536,61.64883960818406,-618.2371325447257,-0.06712163442786845,0.0039611110103585645
2025-02-19,139.20751953125,134.7974380493164,125.29575645446778,1,0.0,0,8581.982043835182,61.64883960818406,-628.7163817090805,-0.0682593602202245,-0.0012195864266379974
2025-02-20,140.08738708496094,134.6984539794922,125.56727912902832,1,0.0,0,8636.224857530353,61.64883960818406,-574.4735680139092,-0.06237025049269962,0.00632054616498956
2025-02-21,134.40829467773438,134.5382794189453,125.79555225372314,1,0.0,0,8286.115400597186,61.64883960818406,-924.5830249470764,-0.10038142410383422,-0.04053964118684217
2025-02-24,130.25897216796875,134.36770721435548,125.98633041381837,1,0.0,0,8030.314482710017,61.64883960818406,-1180.3839428342453,-0.12815357623268364,-0.030871030093152396
2025-02-25,126.60955810546875,134.19893432617187,126.1667883682251,1,0.0,0,7805.332340507103,61.64883960818406,-1405.3660850371589,-0.15257975238225385,-0.028016604167535375
2025-02-26,131.25881958007812,134.03836059570312,126.37120235443115,1,0.0,0,8091.953915451806,61.64883960818406,-1118.744510092456,-0.12146142001455762,0.036721251887921635
2025-02-27,120.13060760498047,133.69461624145507,126.52829692840577,1,0.0,0,7405.912560273137,61.64883960818406,-1804.7858652711247,-0.19594451819917003,-0.08478067996267924
2025-02-28,124.89983367919922,133.50804626464844,126.70358493804932,1,0.0,0,7699.929813577818,61.64883960818406,-1510.768611966444,-0.16402324147065672,0.03970034089814267
2025-03-03,114.04158782958984,133.14930435180665,126.82197769165039,1,0.0,0,7030.5315567690195,61.64883960818406,-2180.1668687752426,-0.23669940845407889,-0.08693563097528534
2025-03-04,115.97127532958984,132.86135070800782,126.94523578643799,1,0.0,0,7149.494551950437,61.64883960818406,-2061.203873593825,-0.2237836674662408,0.016920910491736496
